https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq35100.pdf,296-47251-2-ND,BQ35100PWR,Texas Instruments,IC BATTERY MONITOR 14TSSOP,6  000 - Immediate,$1.58004,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
null,https://active-semi.com/wp-content/uploads/ACT2801_Datasheet.pdf,ACT2801CQL-T1028-ND,ACT2801CQL-T1028,Active-Semi International Inc.,C BATT MFUNC LI-ION 24QFN,0  Standard Lead Time 18 Weeks,$0.57974,3  000  Non-Stock,Tape & Reel (TR),-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq2014h.pdf,BQ2014HSNTRG4-ND,BQ2014HSNTRG4,Texas Instruments,IC BATTERY GAS GAUGE 16-SOIC,0,$6.50624,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq2050.pdf,296-2225-5-ND,BQ2050SN-D119,Texas Instruments,IC LI-ION POWER GAUGE 16-SOIC,159 - Immediate,$10.67000,-,Tube  Alternate Packaging,Power Gauge™,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4073252-6;DBT;38_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq20z45-r1.pdf,296-38869-2-ND,BQ20Z45DBTR-R1,Texas Instruments,IC GAS GAUGE W/IMP TRACK 38TSSOP,2  000 - Immediate,$4.76580,-,Tape & Reel (TR)  Alternate Packaging,Impedance Track™,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/30-TSSOP-DBT_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq20z90.pdf,296-19865-5-ND,BQ20Z90DBT,Texas Instruments,IC GAS GAUGE FOR BQ29330 30TSSOP,54 - Immediate  2  880 - Factory Stock,$11.42000,-,Tube,Impedance Track™,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq24313.pdf,296-23933-2-ND,BQ24313DSGT,Texas Instruments,IC LI+ CHARGER FRONT END 8-SON,500 - Immediate,$0.76324,250,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/8-WFDFN_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq24315.pdf,296-23341-2-ND,BQ24315DSGR,Texas Instruments,IC LI+ CHARGER FRONT END 8-SON,9  000 - Immediate,$0.43120,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_tmb.JPG,http://www.ti.com/lit/ds/symlink/bq26220.pdf,BQ26220PWR-ND,BQ26220PWR,Texas Instruments,IC BATTERY MONITOR HP 8-TSSOP,0,$3.71800,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/photos/Texas%20Instr%20Photos/296-10-SON%20(end%20with%20DRK)_tmb.JPG,http://www.ti.com/lit/ds/symlink/bq27010.pdf,296-21511-2-ND,BQ27210DRKR,Texas Instruments,IC GAS GAUGE LI-ION/LIPOL 10-SON,6  000 - Immediate,$2.04953,-,Tape & Reel (TR)  Alternate Packaging,bqJUNIOR™,Not For New Designs
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_tmb.JPG,http://www.ti.com/lit/ds/symlink/bq29410.pdf,296-31473-2-ND,BQ29412PWR,Texas Instruments,IC BATT PROTECT 2-4CELL 8TSSOP,6  000 - Immediate,$0.63140,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq34z100-g1.pdf,296-39949-2-ND,BQ34Z100PWR-G1,Texas Instruments,IC BATT MGMT LIION/LPO4 14TSSOP,2  000 - Immediate,$2.04820,2  000,Tape & Reel (TR)  Alternate Packaging,Impedance Track™,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-TSSOP%20(0.173  %204.40mm%20Width)_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq76920.pdf,296-39958-2-ND,BQ7692000PWR,Texas Instruments,IC BATT MGMT LI-ION AFE 20TSSOP,2  000 - Immediate,$1.40448,2  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/30-TSSOP-DBT_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq76930.pdf,296-43251-5-ND,BQ7693007DBT,Texas Instruments,IC BATT MGMT LI-ION AFE 30TSSOP,512 - Immediate,$5.60000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/PAP-64-TQFP-Exp-Pad-Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq76pl536a-q1.pdf,296-28816-2-ND,BQ76PL536ATPAPTQ1,Texas Instruments,IC BATTERY MGMT CTRLR 64HTQFP,0  Standard Lead Time 34 Weeks,$7.91352,250,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q100,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-BSSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/bq77pl900.pdf,296-23520-2-ND,BQ77PL900DLR,Texas Instruments,IC LI-ION BATT PACK PROT 48-SSOP,3  000 - Immediate,$3.50460,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Maxim%20Renders/8-SOIC_tmb.jpg,http://datasheets.maximintegrated.com/en/ds/DS2438.pdf,DS2438AZ+-ND,DS2438AZ+,Maxim Integrated,IC MONITOR SMART BATTERY 8-SOIC,2  468 - Immediate,$7.23000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Maxim%20Renders/8-SOIC_tmb.jpg,http://datasheets.maximintegrated.com/en/ds/DS2438.pdf,DS2438AZ+-ND,DS2438AZ+,Maxim Integrated,IC MONITOR SMART BATTERY 8-SOIC,2  468 - Immediate,$7.23000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_tmb.JPG,http://datasheets.maximintegrated.com/en/ds/DS2782.pdf,DS2782E+-ND,DS2782E+,Maxim Integrated,IC FUEL GAUGE BATT 8TSSOP,3  786 - Immediate,$7.46000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/photos/Maxim%20Photos/406-14-TSSOP_tmb.jpg,http://datasheets.maximintegrated.com/en/ds/DS2788.pdf,DS2788E+-ND,DS2788E+,Maxim Integrated,IC FUEL GAUGE W/DSP DRV 14TSSOP,1  386 - Immediate  2  400 - Factory Stock,$9.28000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP_tmb.jpg,http://www.intersil.com/content/dam/Intersil/documents/isl9/isl94212.pdf,ISL94212INZ-T-ND,ISL94212INZ-T,Intersil,IC BATTERY MONITOR 64TQFP,0  Standard Lead Time 1 Weeks,$6.41250,1  000  Non-Stock,Tape & Reel (TR)  Alternate Packaging,-,Active
